Rew_NoInv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value;end_localization_arrival;end_localization_departure;end_temperature_arrival;end_temperature_departure;end_real_queue_arrival;end_real_queue_departure;Rew_Inv;localization_time;localization_real_continous_average_value;localization_target_value;localization_real_continuous_average_diff_with_server_mean_abs;localization_target_diff_with_real_continuous_average;temperature_time;temperature_real_continous_average_value;temperature_target_value;temperature_real_continuous_average_diff_with_server_mean_abs;temperature_target_diff_with_real_continuous_average;low_temperature_target_value;low_temperature_target_diff_with_real_continuous_average;real_queue_time;real_queue_queue_server_arrival_mean;real_queue_target_value;real_queue_real_continuous_average_diff_with_server_mean_abs;penalty_time;penalty_real_time_average_value;end_localization_arrival;end_localization_departure;end_temperature_arrival;end_temperature_departure;end_real_queue_arrival;end_real_queue_departure
;378.9390230178833;10.056783676147461;10.0;0.25563621520996094;-0.05678367614746094;378.94134736061096;39.066932678222656;40.0;0.8403205871582031;0.9330673217773438;0.0;-39.09225082397461;20.535340309143066;1.85869562625885;45.427486419677734;0.0;378.4279074668884;0.9801396727561951;;;;;;;;380.36473655700684;10.0603666305542;10.0;0.06128883361816406;-0.06036663055419922;380.3703489303589;39.21286392211914;40.0;0.1175384521484375;0.7871360778808594;0.0;-39.21342086791992;20.369802713394165;1.774193525314331;49.41310119628906;0.0;380.37096667289734;0.9979923963546753;;;;;;
;379.953631401062;10.069823265075684;10.0;0.2554445266723633;-0.0698232650756836;379.959007024765;39.03311538696289;40.0;0.8388099670410156;0.9668846130371094;0.0;-39.06930160522461;20.585186004638672;1.8536585569381714;45.506465911865234;0.0;378.9428195953369;0.9788119792938232;;;;;;;;381.38543367385864;10.073454856872559;10.0;0.06115150451660156;-0.0734548568725586;381.38608145713806;39.179351806640625;40.0;0.11728286743164062;0.820648193359375;0.0;-39.179931640625;20.419905185699463;1.780160903930664;49.29644012451172;0.0;381.3887960910797;1.0005704164505005;;;;;;
;380.9725785255432;10.046282768249512;10.0;0.2554197311401367;-0.04628276824951172;380.97625041007996;39.01936721801758;40.0;0.8382835388183594;0.9806327819824219;0.0;-39.03544235229492;20.634871006011963;1.8544474840164185;45.767425537109375;0.0;379.96012020111084;0.9814472794532776;;;;;;;;383.4007852077484;10.099325180053711;10.0;0.060821533203125;-0.09932518005371094;383.4071822166443;39.18144226074219;40.0;0.11671066284179688;0.8185577392578125;0.0;-39.18194580078125;20.470078945159912;1.780160903930664;49.180328369140625;0.0;383.40912985801697;0.9953033328056335;;;;;;
;381.9884207248688;10.022299766540527;10.0;0.25478649139404297;-0.022299766540527344;381.99089097976685;39.01423645019531;40.0;0.8376655578613281;0.9857635498046875;0.0;-39.02171325683594;20.685463666915894;1.8494623899459839;45.845272064208984;0.0;380.97696828842163;0.9840695858001709;;;;;;;;384.4211974143982;10.075933456420898;10.0;0.0605926513671875;-0.07593345642089844;384.42594861984253;39.19874954223633;40.0;0.11645126342773438;0.8012504577636719;0.0;-39.19915008544922;20.519938230514526;1.780160903930664;49.064762115478516;0.0;384.42897272109985;0.9978629946708679;;;;;;
;384.0066773891449;10.047788619995117;10.0;0.25353240966796875;-0.04778861999511719;384.0113937854767;39.04106140136719;40.0;0.8349418640136719;0.9589385986328125;0.0;-39.0165901184082;20.73514461517334;1.8445039987564087;45.922767639160156;0.0;381.99192214012146;0.9814625978469849;;;;;;;;385.4435935020447;10.051961898803711;10.0;0.06043052673339844;-0.05196189880371094;385.4461181163788;39.215187072753906;40.0;0.11606216430664062;0.7848129272460938;0.0;-39.21574783325195;20.57021713256836;1.786096215248108;48.949737548828125;0.0;385.44728541374207;0.9952293634414673;;;;;;
;385.0302529335022;10.024652481079102;10.0;0.2536649703979492;-0.024652481079101562;385.03187704086304;39.06541061401367;40.0;0.8354949951171875;0.9345893859863281;0.0;-39.043251037597656;20.785314559936523;1.8453333377838135;45.999908447265625;0.0;384.01292181015015;0.9815053343772888;;;;;;;;386.4617519378662;10.028138160705566;10.0;0.060276031494140625;-0.028138160705566406;386.4651417732239;39.231483459472656;40.0;0.11592864990234375;0.7685165405273438;0.0;-39.23200225830078;20.619800090789795;1.786096215248108;48.83525085449219;0.0;386.46621108055115;0.9926081299781799;;;;;;
;386.0439188480377;10.000886917114258;10.0;0.2530488967895508;-0.0008869171142578125;386.04753017425537;39.087886810302734;40.0;0.8358078002929688;0.9121131896972656;0.0;-39.06769943237305;20.83492922782898;1.8404254913330078;46.25739669799805;0.0;385.0341293811798;0.984089195728302;;;;;;;;387.4792652130127;10.004471778869629;10.0;0.060112953186035156;-0.004471778869628906;387.4819550514221;39.24721908569336;40.0;0.11548233032226562;0.7527809143066406;0.0;-39.247798919677734;20.670418739318848;1.7920000553131104;48.72129821777344;0.0;387.4829728603363;0.9900058507919312;;;;;;
;387.06334042549133;10.005638122558594;10.0;0.25245094299316406;-0.00563812255859375;387.0666296482086;39.09242248535156;40.0;0.8356666564941406;0.9075775146484375;0.0;-39.09010696411133;20.885263681411743;1.841269850730896;46.333438873291016;0.0;386.05107975006104;0.9815040826797485;;;;;;;;388.496062040329;10.009258270263672;10.0;0.060011863708496094;-0.009258270263671875;388.5013053417206;39.24709701538086;40.0;0.1151123046875;0.7529029846191406;0.0;-39.2474365234375;20.720144748687744;1.7920000553131104;48.607879638671875;0.0;388.50538897514343;0.9925462007522583;;;;;;
;387.5785517692566;10.008304595947266;10.0;0.2526206970214844;-0.008304595947265625;387.58178901672363;39.08396911621094;40.0;0.8358650207519531;0.9160308837890625;0.0;-39.09468460083008;20.934959650039673;1.8364115953445435;46.40913772583008;0.0;387.0676603317261;0.9840859174728394;;;;;;;;389.5246341228485;10.022165298461914;10.0;0.059886932373046875;-0.022165298461914062;389.52585458755493;39.242252349853516;40.0;0.11490631103515625;0.7577476501464844;0.0;-39.24275588989258;20.770131587982178;1.7920000553131104;48.4949836730957;0.0;389.5292055606842;0.9950690865516663;;;;;;
;388.59426045417786;10.021204948425293;10.0;0.2524528503417969;-0.02120494842529297;388.59883284568787;39.072330474853516;40.0;0.8346977233886719;0.9276695251464844;0.0;-39.08625030517578;20.985331773757935;1.8315789699554443;46.4844970703125;0.0;387.58281564712524;0.9827817678451538;;;;;;;;390.0428133010864;10.024974822998047;10.0;0.05976104736328125;-0.024974822998046875;390.04632663726807;39.241355895996094;40.0;0.11465072631835938;0.7586441040039062;0.0;-39.241920471191406;20.823540925979614;1.7978723049163818;48.3736457824707;0.0;390.04722142219543;0.9988715052604675;;;;;;
